frame_id,time_seconds,joint0,joint1,joint2,joint3,joint4,joint5,joint6,joint7,joint8,joint9,joint10,joint11,joint12,joint13,joint14,joint15,joint16,joint17,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,F_hand,F_foot,hand_stress,foot_stress
480,16.016,"(998.4308533473777, 171.48667181227034)","(752.0494717927029, -62.27986949502531)","(725.2889799154491, -53.89351319352954)","(981.0642220553071, 311.2999399334057)","(874.538005249208, 312.9248072786703)","(596.2565175707448, 189.11932583939677)","(690.887392881913, 103.75291138795853)","(701.0072580256187, -28.92378863305032)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.9598134427671079,0.7339735400899015,-2.166527178061446,-0.7606955677856437,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,77.76686579252781,510.8331342074722,7776.686579252781,51083.31342074722
485,16.182833333333335,"(998.4308533473777, 171.48667181227034)","(752.0494717927029, -62.27986949502531)","(725.2889799154491, -53.89351319352954)","(930.3059893634477, 46.240320575799615)","(874.538005249208, 312.9248072786703)","(596.2565175707448, 189.11932583939677)","(690.887392881913, 103.75291138795853)","(701.0072580256187, -28.92378863305032)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.45433850672779386,0.7339735400899015,-1.3226031693703406,-0.7606955677856437,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,49.14769299808069,539.4523070019193,4914.769299808069,53945.230700191925
490,16.349666666666668,"(998.4308533473777, 171.48667181227034)","(752.0494717927029, -62.27986949502531)","(725.2889799154491, -53.89351319352954)","(930.3059893634477, 46.240320575799615)","(850.6406267335481, 16.889479488085044)","(596.2565175707448, 189.11932583939677)","(690.887392881913, 103.75291138795853)","(701.0072580256187, -28.92378863305032)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(972.700318371365, 69.1168203959337)","(1030.2914733122102, 195.286169379044)","(912.5681963618163, 53.39339356108508)","(886.8653845936899, 205.0968905925779)",0.45433850672779386,0.7339735400899015,0.1013432080357834,-0.7606955677856437,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,36.98229067791342,551.6177093220866,3698.229067791342,55161.77093220866
495,16.5165,"(998.4308533473777, 171.48667181227034)","(841.1990716729845, 15.026979109646845)","(804.2991997605632, 70.21283297791626)","(930.3059893634477, 46.240320575799615)","(850.6406267335481, 16.889479488085044)","(596.2565175707448, 189.11932583939677)","(690.887392881913, 103.75291138795853)","(701.0072580256187, -28.92378863305032)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(910.4115726672832, -39.16573664171767)","(1030.2914733122102, 195.286169379044)","(914.059691637817, -55.1735233235795)","(886.8653845936899, 205.0968905925779)",2.9535915679658125,0.7339735400899015,2.600596269273802,-0.7606955677856437,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,52.82356112990532,535.7764388700947,5282.356112990532,53577.64388700947
500,16.683333333333334,"(998.4308533473777, 171.48667181227034)","(841.1990716729845, 15.026979109646845)","(804.2991997605632, 70.21283297791626)","(930.3059893634477, 46.240320575799615)","(806.4031556315309, 32.79690387100095)","(614.3886395802936, 204.84275267424533)","(700.2712678333492, 56.29827103639968)","(656.7697869236015, -13.016364250134302)","(787.2742296528447, 266.9275416094676)","(791.2163153323501, 271.3856068792233)","(899.1945412554942, 388.95438008408985)","(760.413375476645, 297.90325004244676)","(739.782968588211, 367.71925249437936)","(733.2917075235774, 445.5109633792912)","(910.4115726672832, -39.16573664171767)","(1030.2914733122102, 195.286169379044)","(914.059691637817, -55.1735233235795)","(886.8653845936899, 205.0968905925779)",2.9535915679658125,1.0465897054237598,2.845514673853381,-1.0846694387207942,2.4175424495436046,2.8542723177522125,0.01885227779334775,-0.20406907970085442,58.818109732713545,529.7818902672865,5881.810973271355,52978.18902672865
505,16.850166666666667,"(998.4308533473777, 171.48667181227034)","(715.1495998802816, 16.90598437324411)","(733.2817218898304, 8.62941120809262)","(891.9146221750257, 233.9930913287335)","(847.0220082882231, 344.6560207953807)","(724.5334748317179, -30.548655978314855)","(656.7697869236015, -37.0163642501343)","(558.2363120918837, -42.868572503247606)","(787.2742296528447, 266.9275416094676)","(773.8396984065325, 256.31732282916005)","(889.0551612203267, 435.75387765086344)","(842.3062235748147, 203.46511457604686)","(839.0524336121983, 288.3494010780428)","(733.2917075235774, 445.5109633792912)","(910.4115726672832, -39.16573664171767)","(1030.2914733122102, 195.286169379044)","(914.059691637817, -55.1735233235795)","(886.8653845936899, 205.0968905925779)",0.9574594685738362,3.0464358612767417,-0.9987214599088534,-0.03583338479732312,2.2392695931319024,3.1032793467211417,-0.3315244609765844,0.554021666449525,-93.46739592681931,682.0673959268194,-9346.73959268193,68206.73959268193
510,17.017,"(793.3711617095609, 49.259330904421745)","(699.164115931519, -108.13986443000033)","(717.2962379410677, -116.41643759515182)","(891.9146221750257, 233.9930913287335)","(847.0220082882231, 344.6560207953807)","(699.164115931519, -108.13986443000033)","(672.7552708723642, 88.02948455311002)","(600.2462977256307, 159.01297966795096)","(662.6158908371967, 158.82898211988356)","(586.9121287782643, 149.81340875616002)","(739.782968588211, 250.71925249437936)","(645.2392739113792, 143.76069806982036)","(472.35368383882815, 245.6759091345981)","(430.35368383882815, 292.6759091345981)","(910.4115726672832, -39.16573664171767)","(834.6156566258296, 25.60418811963632)","(914.059691637817, -55.1735233235795)","(817.2390397000121, 33.53590406957312)",1.1084883449313931,1.436978175954681,-0.8476925835512965,0.6622106789931737,1.6893282351798504,2.1034558393608744,-0.4648916272893606,-0.30885943353264667,166.51593227110033,422.0840677288997,16651.593227110032,42208.40677288997
515,17.183833333333332,"(793.3711617095609, 49.259330904421745)","(681.0319939219702, -123.86329126484884)","(699.164115931519, -132.13986443000033)","(891.9146221750257, 233.9930913287335)","(847.0220082882231, 344.6560207953807)","(681.0319939219702, -123.86329126484884)","(672.7552708723642, 88.02948455311002)","(590.8624227741946, 206.46762001950992)","(662.6158908371967, 158.82898211988356)","(586.9121287782643, 149.81340875616002)","(721.6508465786623, 234.99582565953085)","(635.7550366609971, 189.80469055286267)","(490.4858058483769, 261.3993359694467)","(430.35368383882815, 292.6759091345981)","(910.4115726672832, -39.16573664171767)","(834.6156566258296, 25.60418811963632)","(914.059691637817, -55.1735233235795)","(772.3464258132095, 50.19883353622026)",1.0862137086800585,1.5317552719392837,-0.8699672198026311,0.5659167174843043,1.6893282351798504,2.0287004203093866,-0.44523136791291495,-0.021718210760597323,150.7412227929132,437.85877720708686,15074.12227929132,43785.87772070868
520,17.35066666666667,"(793.3711617095609, 49.259330904421745)","(681.0319939219702, -123.86329126484884)","(699.164115931519, -132.13986443000033)","(891.9146221750257, 233.9930913287335)","(847.0220082882231, 344.6560207953807)","(605.740754821127, 143.07533335635435)","(672.7552708723642, 88.02948455311002)","(638.6376649140527, -28.739791084982926)","(662.6158908371967, 158.82898211988356)","(586.9121287782643, 149.81340875616002)","(721.6508465786623, 234.99582565953085)","(635.7550366609971, 189.80469055286267)","(490.4858058483769, 261.3993359694467)","(430.35368383882815, 292.6759091345981)","(910.4115726672832, -39.16573664171767)","(834.6156566258296, 25.60418811963632)","(914.059691637817, -55.1735233235795)","(772.3464258132095, 50.19883353622026)",1.0862137086800585,0.6876553122647069,-0.8699672198026311,-1.167407822949751,1.6893282351798504,2.0287004203093866,-0.44523136791291495,-0.021718210760597323,147.77651390777586,440.82348609222413,14777.651390777586,44082.34860922241
525,17.5175,"(793.3711617095609, 49.259330904421745)","(681.0319939219702, -123.86329126484884)","(699.164115931519, -132.13986443000033)","(893.4061174510264, 125.42617444406892)","(847.0220082882231, 344.6560207953807)","(605.740754821127, 143.07533335635435)","(690.887392881913, 103.75291138795853)","(638.6376649140527, -28.739791084982926)","(662.6158908371967, 158.82898211988356)","(586.9121287782643, 149.81340875616002)","(721.6508465786623, 234.99582565953085)","(635.7550366609971, 189.80469055286267)","(490.4858058483769, 261.3993359694467)","(430.35368383882815, 292.6759091345981)","(910.4115726672832, -39.16573664171767)","(834.6156566258296, 25.60418811963632)","(914.059691637817, -55.1735233235795)","(772.3464258132095, 50.19883353622026)",0.9246480354039113,0.43263986355346185,-0.8546509035555692,-1.513790720455239,1.6893282351798504,2.0287004203093866,-0.44523136791291495,-0.021718210760597323,137.125274998848,451.474725001152,13712.5274998848,45147.472500115204
530,17.68433333333333,"(767.2462977256307, -28.987020332049042)","(672.3841091628034, -185.63071058273988)","(673.1396142465346, -208.97556779795445)","(796.2637755963635, -14.403598562225397)","(847.0220082882231, 344.6560207953807)","(699.9001061237884, -217.36192409945033)","(593.7450510272502, -36.07686161833578)","(522.7275731565173, -73.66028338815943)","(674.1464038494191, 2.0519197999287826)","(652.8194929276714, -69.67057551348421)","(721.6508465786623, 234.99582565953085)","(701.0072580256187, -28.92378863305032)","(690.5162311723523, -5.90728374789137)","(430.35368383882815, 292.6759091345981)","(768.3766169258176, -162.33258018136485)","(825.967771866663, -36.16323119825461)","(914.059691637817, -55.1735233235795)","(808.5911549408454, -28.231515248317805)",1.0066112745756128,1.0410548545357634,-0.4237512312108962,-1.6137932895549145,2.8525659143717386,2.7139221873609847,-0.0668333017835736,0.28907346000900835,2.3691838847099964,586.23081611529,236.91838847099964,58623.08161152901
535,17.851166666666668,"(776.7305349760129, -75.03101281509146)","(682.5234891979708, -232.43020814951342)","(673.1396142465346, -208.97556779795445)","(796.2637755963635, -14.403598562225397)","(847.0220082882231, 344.6560207953807)","(682.5234891979708, -232.43020814951342)","(621.2610479882351, -67.80807513504624)","(550.2435701175024, -105.39149690486988)","(701.0072580256187, -28.92378863305032)","(652.8194929276714, -69.67057551348421)","(721.6508465786623, 234.99582565953085)","(728.5232549866038, -60.655002149760776)","(690.5162311723523, -5.90728374789137)","(430.35368383882815, 292.6759091345981)","(751.0000000000001, -177.40086423142816)","(808.5911549408454, -51.231515248317805)","(914.059691637817, -55.1735233235795)","(818.7305349760129, -75.03101281509146)",1.0066112745756128,1.2145356184383738,-0.4237512312108962,-1.4403125256523037,2.272720885199463,2.5347556532372058,-0.646678330955849,0.10990692588522943,59.93183615410422,528.6681638458958,5993.183615410421,52866.81638458958
